orderID,orderDate,requiredDate,shippedDate,shippingStatus,freight,shipperName,productID,productName,categoryName,unitPrice,quantity,discount,netRevenue,customerName,shipCountry
10592,2014-07-08,2014-08-05,2014-07-16,On-Time,32.1,Speedy Express,26,Gumbär Gummibärchen,Confections,31.23,5,0.05,148.34,Lehmanns Marktstand,Germany
10593,2014-07-09,2014-08-06,2014-08-13,Delayed,174.2,United Package,69,Gudbrandsdalsost,Dairy Products,36.0,20,0.2,576,Lehmanns Marktstand,Germany
10593,2014-07-09,2014-08-06,2014-08-13,Delayed,174.2,United Package,20,Sir Rodney's Marmalade,Confections,81.0,21,0.2,1360.8,Lehmanns Marktstand,Germany
10593,2014-07-09,2014-08-06,2014-08-13,Delayed,174.2,United Package,76,Lakkaliköri,Beverages,18.0,4,0.2,57.6,Lehmanns Marktstand,Germany
10772,2014-12-10,2015-01-07,2014-12-19,On-Time,91.28,United Package,59,Raclette Courdavault,Dairy Products,55.0,25,0.0,1375,Lehmanns Marktstand,Germany
10772,2014-12-10,2015-01-07,2014-12-19,On-Time,91.28,United Package,29,Thüringer Rostbratwurst,Meat & Poultry,123.79,18,0.0,2228.22,Lehmanns Marktstand,Germany
10862,2015-01-30,2015-03-13,2015-02-02,On-Time,53.23,United Package,52,Filo Mix,Grains & Cereals,7.0,8,0.0,56,Lehmanns Marktstand,Germany
10862,2015-01-30,2015-03-13,2015-02-02,On-Time,53.23,United Package,11,Queso Cabrales,Dairy Products,21.0,25,0.0,525,Lehmanns Marktstand,Germany
10891,2015-02-17,2015-03-17,2015-02-19,On-Time,20.37,United Package,30,Nord-Ost Matjeshering,Seafood,25.89,15,0.05,368.93,Lehmanns Marktstand,Germany
10934,2015-03-09,2015-04-06,2015-03-12,On-Time,32.01,Federal Shipping,6,Grandma's Boysenberry Spread,Condiments,25.0,20,0.0,500,Lehmanns Marktstand,Germany
11070,2015-05-05,2015-06-02,,Unshipped,136.0,Speedy Express,31,Gorgonzola Telino,Dairy Products,12.5,20,0.0,250,Lehmanns Marktstand,Germany
11070,2015-05-05,2015-06-02,,Unshipped,136.0,Speedy Express,1,Chai,Beverages,18.0,40,0.15,612,Lehmanns Marktstand,Germany
11070,2015-05-05,2015-06-02,,Unshipped,136.0,Speedy Express,16,Pavlova,Confections,17.45,30,0.15,444.98,Lehmanns Marktstand,Germany
11070,2015-05-05,2015-06-02,,Unshipped,136.0,Speedy Express,2,Chang,Beverages,19.0,20,0.15,323,Lehmanns Marktstand,Germany
10579,2014-06-25,2014-07-23,2014-07-04,On-Time,13.73,United Package,75,Rhönbräu Klosterbier,Beverages,7.75,21,0.0,162.75,Let's Stop N Shop,USA
10579,2014-06-25,2014-07-23,2014-07-04,On-Time,13.73,United Package,15,Genen Shouyu,Condiments,15.5,10,0.0,155,Let's Stop N Shop,USA
10719,2014-10-27,2014-11-24,2014-11-05,On-Time,51.44,United Package,30,Nord-Ost Matjeshering,Seafood,25.89,3,0.25,58.25,Let's Stop N Shop,USA
10719,2014-10-27,2014-11-24,2014-11-05,On-Time,51.44,United Package,18,Carnarvon Tigers,Seafood,62.5,12,0.25,562.5,Let's Stop N Shop,USA
10719,2014-10-27,2014-11-24,2014-11-05,On-Time,51.44,United Package,54,Tourtière,Meat & Poultry,7.45,40,0.25,223.5,Let's Stop N Shop,USA
10735,2014-11-10,2014-12-08,2014-11-21,On-Time,45.97,United Package,77,Original Frankfurter Grüne Soße,Condiments,13.0,2,0.1,23.4,Let's Stop N Shop,USA
10735,2014-11-10,2014-12-08,2014-11-21,On-Time,45.97,United Package,61,Sirop d'érable,Condiments,28.5,20,0.1,513,Let's Stop N Shop,USA
10884,2015-02-12,2015-03-12,2015-02-13,On-Time,90.97,United Package,21,Sir Rodney's Scones,Confections,10.0,40,0.05,380,Let's Stop N Shop,USA
10884,2015-02-12,2015-03-12,2015-02-13,On-Time,90.97,United Package,65,Louisiana Fiery Hot Pepper Sauce,Condiments,21.05,12,0.05,239.97,Let's Stop N Shop,USA
10884,2015-02-12,2015-03-12,2015-02-13,On-Time,90.97,United Package,56,Gnocchi di nonna Alice,Grains & Cereals,38.0,21,0.05,758.1,Let's Stop N Shop,USA
10307,2013-09-17,2013-10-15,2013-09-25,On-Time,0.56,United Package,62,Tarte au sucre,Confections,39.4,10,0.0,394,Lonesome Pine Restaurant,USA
10307,2013-09-17,2013-10-15,2013-09-25,On-Time,0.56,United Package,68,Scottish Longbreads,Confections,10.0,3,0.0,30,Lonesome Pine Restaurant,USA
10317,2013-09-30,2013-10-28,2013-10-10,On-Time,12.69,Speedy Express,1,Chai,Beverages,14.4,20,0.0,288,Lonesome Pine Restaurant,USA
10544,2014-05-21,2014-06-18,2014-05-30,On-Time,24.91,Speedy Express,28,Rössle Sauerkraut,Produce,45.6,7,0.0,319.2,Lonesome Pine Restaurant,USA
10544,2014-05-21,2014-06-18,2014-05-30,On-Time,24.91,Speedy Express,67,Laughing Lumberjack Lager,Beverages,14.0,7,0.0,98,Lonesome Pine Restaurant,USA
10662,2014-09-09,2014-10-07,2014-09-18,On-Time,1.28,United Package,68,Scottish Longbreads,Confections,12.5,10,0.0,125,Lonesome Pine Restaurant,USA
10665,2014-09-11,2014-10-09,2014-09-17,On-Time,26.31,United Package,51,Manjimup Dried Apples,Produce,53.0,20,0.0,1060,Lonesome Pine Restaurant,USA
10665,2014-09-11,2014-10-09,2014-09-17,On-Time,26.31,United Package,59,Raclette Courdavault,Dairy Products,55.0,1,0.0,55,Lonesome Pine Restaurant,USA
10665,2014-09-11,2014-10-09,2014-09-17,On-Time,26.31,United Package,76,Lakkaliköri,Beverages,18.0,10,0.0,180,Lonesome Pine Restaurant,USA
10867,2015-02-03,2015-03-17,2015-02-11,On-Time,1.93,Speedy Express,53,Perth Pasties,Meat & Poultry,32.8,3,0.0,98.4,Lonesome Pine Restaurant,USA
10883,2015-02-12,2015-03-12,2015-02-20,On-Time,0.53,Federal Shipping,24,Guarana Fantastica,Beverages,4.5,8,0.0,36,Lonesome Pine Restaurant,USA
11018,2015-04-13,2015-05-11,2015-04-16,On-Time,11.65,United Package,56,Gnocchi di nonna Alice,Grains & Cereals,38.0,5,0.0,190,Lonesome Pine Restaurant,USA
11018,2015-04-13,2015-05-11,2015-04-16,On-Time,11.65,United Package,12,Queso Manchego La Pastora,Dairy Products,38.0,20,0.0,760,Lonesome Pine Restaurant,USA
11018,2015-04-13,2015-05-11,2015-04-16,On-Time,11.65,United Package,18,Carnarvon Tigers,Seafood,62.5,10,0.0,625,Lonesome Pine Restaurant,USA
10275,2013-08-07,2013-09-04,2013-08-09,On-Time,26.93,Speedy Express,24,Guarana Fantastica,Beverages,3.6,12,0.05,41.04,Magazzini Alimentari Riuniti,Italy
10275,2013-08-07,2013-09-04,2013-08-09,On-Time,26.93,Speedy Express,59,Raclette Courdavault,Dairy Products,44.0,6,0.05,250.8,Magazzini Alimentari Riuniti,Italy
10300,2013-09-09,2013-10-07,2013-09-18,On-Time,17.68,United Package,66,Louisiana Hot Spiced Okra,Condiments,13.6,30,0.0,408,Magazzini Alimentari Riuniti,Italy
10300,2013-09-09,2013-10-07,2013-09-18,On-Time,17.68,United Package,68,Scottish Longbreads,Confections,10.0,20,0.0,200,Magazzini Alimentari Riuniti,Italy
10404,2014-01-03,2014-01-31,2014-01-08,On-Time,155.97,Speedy Express,49,Maxilaku,Confections,16.0,30,0.05,456,Magazzini Alimentari Riuniti,Italy
10404,2014-01-03,2014-01-31,2014-01-08,On-Time,155.97,Speedy Express,26,Gumbär Gummibärchen,Confections,24.9,30,0.05,709.65,Magazzini Alimentari Riuniti,Italy
10404,2014-01-03,2014-01-31,2014-01-08,On-Time,155.97,Speedy Express,42,Singaporean Hokkien Fried Mee,Grains & Cereals,11.2,40,0.05,425.6,Magazzini Alimentari Riuniti,Italy
10467,2014-03-06,2014-04-03,2014-03-11,On-Time,4.93,United Package,24,Guarana Fantastica,Beverages,3.6,28,0.0,100.8,Magazzini Alimentari Riuniti,Italy
10467,2014-03-06,2014-04-03,2014-03-11,On-Time,4.93,United Package,25,NuNuCa Nuß-Nougat-Creme,Confections,11.2,12,0.0,134.4,Magazzini Alimentari Riuniti,Italy
10635,2014-08-18,2014-09-15,2014-08-21,On-Time,47.46,Federal Shipping,5,Chef Anton's Gumbo Mix,Condiments,21.35,15,0.1,288.23,Magazzini Alimentari Riuniti,Italy
10635,2014-08-18,2014-09-15,2014-08-21,On-Time,47.46,Federal Shipping,22,Gustaf's Knackebröd,Grains & Cereals,21.0,40,0.0,840,Magazzini Alimentari Riuniti,Italy
10635,2014-08-18,2014-09-15,2014-08-21,On-Time,47.46,Federal Shipping,4,Chef Anton's Cajun Seasoning,Condiments,22.0,10,0.1,198,Magazzini Alimentari Riuniti,Italy
10754,2014-11-25,2014-12-23,2014-11-27,On-Time,2.38,Federal Shipping,40,Boston Crab Meat,Seafood,18.4,3,0.0,55.2,Magazzini Alimentari Riuniti,Italy
10784,2014-12-18,2015-01-15,2014-12-22,On-Time,70.09,Federal Shipping,36,Inlagd Sill,Seafood,19.0,30,0.0,570,Magazzini Alimentari Riuniti,Italy
10784,2014-12-18,2015-01-15,2014-12-22,On-Time,70.09,Federal Shipping,39,Chartreuse verte,Beverages,18.0,2,0.15,30.6,Magazzini Alimentari Riuniti,Italy
10784,2014-12-18,2015-01-15,2014-12-22,On-Time,70.09,Federal Shipping,72,Mozzarella di Giovanni,Dairy Products,34.8,30,0.15,887.4,Magazzini Alimentari Riuniti,Italy
10818,2015-01-07,2015-02-04,2015-01-12,On-Time,65.48,Federal Shipping,32,Mascarpone Fabioli,Dairy Products,32.0,20,0.0,640,Magazzini Alimentari Riuniti,Italy
10818,2015-01-07,2015-02-04,2015-01-12,On-Time,65.48,Federal Shipping,41,Jack's New England Clam Chowder,Seafood,9.65,20,0.0,193,Magazzini Alimentari Riuniti,Italy
10939,2015-03-10,2015-04-07,2015-03-13,On-Time,76.33,United Package,2,Chang,Beverages,19.0,10,0.15,161.5,Magazzini Alimentari Riuniti,Italy
10939,2015-03-10,2015-04-07,2015-03-13,On-Time,76.33,United Package,67,Laughing Lumberjack Lager,Beverages,14.0,40,0.15,476,Magazzini Alimentari Riuniti,Italy
10950,2015-03-16,2015-04-13,2015-03-23,On-Time,2.5,United Package,4,Chef Anton's Cajun Seasoning,Condiments,22.0,5,0.0,110,Magazzini Alimentari Riuniti,Italy
10529,2014-05-07,2014-06-04,2014-05-09,On-Time,66.69,United Package,68,Scottish Longbreads,Confections,12.5,20,0.0,250,Maison Dewey,Belgium
10529,2014-05-07,2014-06-04,2014-05-09,On-Time,66.69,United Package,55,Pâté chinois,Meat & Poultry,24.0,14,0.0,336,Maison Dewey,Belgium
10529,2014-05-07,2014-06-04,2014-05-09,On-Time,66.69,United Package,69,Gudbrandsdalsost,Dairy Products,36.0,10,0.0,360,Maison Dewey,Belgium
10649,2014-08-28,2014-09-25,2014-08-29,On-Time,6.2,Federal Shipping,72,Mozzarella di Giovanni,Dairy Products,34.8,15,0.0,522,Maison Dewey,Belgium
10649,2014-08-28,2014-09-25,2014-08-29,On-Time,6.2,Federal Shipping,28,Rössle Sauerkraut,Produce,45.6,20,0.0,912,Maison Dewey,Belgium
10760,2014-12-01,2014-12-29,2014-12-10,On-Time,155.64,Speedy Express,43,Ipoh Coffee,Beverages,46.0,30,0.25,1035,Maison Dewey,Belgium
10760,2014-12-01,2014-12-29,2014-12-10,On-Time,155.64,Speedy Express,25,NuNuCa Nuß-Nougat-Creme,Confections,14.0,12,0.25,126,Maison Dewey,Belgium
10760,2014-12-01,2014-12-29,2014-12-10,On-Time,155.64,Speedy Express,27,Schoggi Schokolade,Confections,43.9,40,0.0,1756,Maison Dewey,Belgium
10892,2015-02-17,2015-03-17,2015-02-19,On-Time,120.27,United Package,59,Raclette Courdavault,Dairy Products,55.0,40,0.05,2090,Maison Dewey,Belgium
10896,2015-02-19,2015-03-19,2015-02-27,On-Time,32.45,Federal Shipping,45,Rogede sild,Seafood,9.5,15,0.0,142.5,Maison Dewey,Belgium
10896,2015-02-19,2015-03-19,2015-02-27,On-Time,32.45,Federal Shipping,56,Gnocchi di nonna Alice,Grains & Cereals,38.0,16,0.0,608,Maison Dewey,Belgium
10978,2015-03-26,2015-04-23,2015-04-23,On-Time,32.82,United Package,40,Boston Crab Meat,Seafood,18.4,10,0.0,184,Maison Dewey,Belgium
10978,2015-03-26,2015-04-23,2015-04-23,On-Time,32.82,United Package,21,Sir Rodney's Scones,Confections,10.0,40,0.15,340,Maison Dewey,Belgium
10978,2015-03-26,2015-04-23,2015-04-23,On-Time,32.82,United Package,44,Gula Malacca,Condiments,19.45,6,0.15,99.2,Maison Dewey,Belgium
10978,2015-03-26,2015-04-23,2015-04-23,On-Time,32.82,United Package,8,Northwoods Cranberry Sauce,Condiments,40.0,20,0.15,680,Maison Dewey,Belgium
11004,2015-04-07,2015-05-05,2015-04-20,On-Time,44.84,Speedy Express,76,Lakkaliköri,Beverages,18.0,6,0.0,108,Maison Dewey,Belgium
11004,2015-04-07,2015-05-05,2015-04-20,On-Time,44.84,Speedy Express,26,Gumbär Gummibärchen,Confections,31.23,6,0.0,187.38,Maison Dewey,Belgium
10277,2013-08-09,2013-09-06,2013-08-13,On-Time,125.77,Federal Shipping,28,Rössle Sauerkraut,Produce,36.4,20,0.0,728,Morgenstern Gesundkost,Germany
10277,2013-08-09,2013-09-06,2013-08-13,On-Time,125.77,Federal Shipping,62,Tarte au sucre,Confections,39.4,12,0.0,472.8,Morgenstern Gesundkost,Germany
10575,2014-06-20,2014-07-04,2014-06-30,On-Time,127.34,Speedy Express,63,Vegie-spread,Condiments,43.9,6,0.0,263.4,Morgenstern Gesundkost,Germany
10575,2014-06-20,2014-07-04,2014-06-30,On-Time,127.34,Speedy Express,72,Mozzarella di Giovanni,Dairy Products,34.8,30,0.0,1044,Morgenstern Gesundkost,Germany
10575,2014-06-20,2014-07-04,2014-06-30,On-Time,127.34,Speedy Express,59,Raclette Courdavault,Dairy Products,55.0,12,0.0,660,Morgenstern Gesundkost,Germany
10575,2014-06-20,2014-07-04,2014-06-30,On-Time,127.34,Speedy Express,76,Lakkaliköri,Beverages,18.0,10,0.0,180,Morgenstern Gesundkost,Germany
10699,2014-10-09,2014-11-06,2014-10-13,On-Time,0.58,Federal Shipping,47,Zaanse koeken,Confections,9.5,12,0.0,114,Morgenstern Gesundkost,Germany
10779,2014-12-16,2015-01-13,2015-01-14,Delayed,58.13,United Package,16,Pavlova,Confections,17.45,20,0.0,349,Morgenstern Gesundkost,Germany
10779,2014-12-16,2015-01-13,2015-01-14,Delayed,58.13,United Package,62,Tarte au sucre,Confections,49.3,20,0.0,986,Morgenstern Gesundkost,Germany
10945,2015-03-12,2015-04-09,2015-03-18,On-Time,10.22,Speedy Express,13,Konbu,Seafood,6.0,20,0.0,120,Morgenstern Gesundkost,Germany
10945,2015-03-12,2015-04-09,2015-03-18,On-Time,10.22,Speedy Express,31,Gorgonzola Telino,Dairy Products,12.5,10,0.0,125,Morgenstern Gesundkost,Germany
10332,2013-10-17,2013-11-28,2013-10-21,On-Time,52.84,United Package,18,Carnarvon Tigers,Seafood,50.0,40,0.2,1600,Mère Paillarde,Canada
10332,2013-10-17,2013-11-28,2013-10-21,On-Time,52.84,United Package,47,Zaanse koeken,Confections,7.6,16,0.2,97.28,Mère Paillarde,Canada
10332,2013-10-17,2013-11-28,2013-10-21,On-Time,52.84,United Package,42,Singaporean Hokkien Fried Mee,Grains & Cereals,11.2,10,0.2,89.6,Mère Paillarde,Canada
10339,2013-10-28,2013-11-25,2013-11-04,On-Time,15.66,United Package,62,Tarte au sucre,Confections,39.4,28,0.0,1103.2,Mère Paillarde,Canada
10339,2013-10-28,2013-11-25,2013-11-04,On-Time,15.66,United Package,4,Chef Anton's Cajun Seasoning,Condiments,17.6,10,0.0,176,Mère Paillarde,Canada
10339,2013-10-28,2013-11-25,2013-11-04,On-Time,15.66,United Package,17,Alice Mutton,Meat & Poultry,31.2,70,0.05,2074.8,Mère Paillarde,Canada
10376,2013-12-09,2014-01-06,2013-12-13,On-Time,20.39,United Package,31,Gorgonzola Telino,Dairy Products,10.0,42,0.05,399,Mère Paillarde,Canada
10424,2014-01-23,2014-02-20,2014-01-27,On-Time,370.61,United Package,68,Scottish Longbreads,Confections,10.0,30,0.2,240,Mère Paillarde,Canada
10424,2014-01-23,2014-02-20,2014-01-27,On-Time,370.61,United Package,38,Côte de Blaye,Beverages,210.8,49,0.2,8263.36,Mère Paillarde,Canada
10424,2014-01-23,2014-02-20,2014-01-27,On-Time,370.61,United Package,35,Steeleye Stout,Beverages,14.4,60,0.2,691.2,Mère Paillarde,Canada
10439,2014-02-07,2014-03-07,2014-02-10,On-Time,4.07,Federal Shipping,12,Queso Manchego La Pastora,Dairy Products,30.4,15,0.0,456,Mère Paillarde,Canada
10439,2014-02-07,2014-03-07,2014-02-10,On-Time,4.07,Federal Shipping,74,Longlife Tofu,Produce,8.0,30,0.0,240,Mère Paillarde,Canada
10439,2014-02-07,2014-03-07,2014-02-10,On-Time,4.07,Federal Shipping,16,Pavlova,Confections,13.9,16,0.0,222.4,Mère Paillarde,Canada
10439,2014-02-07,2014-03-07,2014-02-10,On-Time,4.07,Federal Shipping,64,Wimmers gute Semmelknödel,Grains & Cereals,26.6,6,0.0,159.6,Mère Paillarde,Canada
10505,2014-04-14,2014-05-12,2014-04-21,On-Time,7.13,Federal Shipping,62,Tarte au sucre,Confections,49.3,3,0.0,147.9,Mère Paillarde,Canada
10565,2014-06-11,2014-07-09,2014-06-18,On-Time,7.15,United Package,64,Wimmers gute Semmelknödel,Grains & Cereals,33.25,18,0.1,538.65,Mère Paillarde,Canada
10565,2014-06-11,2014-07-09,2014-06-18,On-Time,7.15,United Package,24,Guarana Fantastica,Beverages,4.5,25,0.1,101.25,Mère Paillarde,Canada
10570,2014-06-17,2014-07-15,2014-06-19,On-Time,188.99,Federal Shipping,56,Gnocchi di nonna Alice,Grains & Cereals,38.0,60,0.05,2166,Mère Paillarde,Canada
10570,2014-06-17,2014-07-15,2014-06-19,On-Time,188.99,Federal Shipping,11,Queso Cabrales,Dairy Products,21.0,15,0.05,299.25,Mère Paillarde,Canada
10590,2014-07-07,2014-08-04,2014-07-14,On-Time,44.77,Federal Shipping,1,Chai,Beverages,18.0,20,0.0,360,Mère Paillarde,Canada
10590,2014-07-07,2014-08-04,2014-07-14,On-Time,44.77,Federal Shipping,77,Original Frankfurter Grüne Soße,Condiments,13.0,60,0.05,741,Mère Paillarde,Canada
10605,2014-07-21,2014-08-18,2014-07-29,On-Time,379.13,United Package,16,Pavlova,Confections,17.45,30,0.05,497.33,Mère Paillarde,Canada
10605,2014-07-21,2014-08-18,2014-07-29,On-Time,379.13,United Package,59,Raclette Courdavault,Dairy Products,55.0,20,0.05,1045,Mère Paillarde,Canada
10605,2014-07-21,2014-08-18,2014-07-29,On-Time,379.13,United Package,71,Flotemysost,Dairy Products,21.5,15,0.05,306.38,Mère Paillarde,Canada
10605,2014-07-21,2014-08-18,2014-07-29,On-Time,379.13,United Package,60,Camembert Pierrot,Dairy Products,34.0,70,0.05,2261,Mère Paillarde,Canada
10618,2014-08-01,2014-09-12,2014-08-08,On-Time,154.68,Speedy Express,68,Scottish Longbreads,Confections,12.5,15,0.0,187.5,Mère Paillarde,Canada
10618,2014-08-01,2014-09-12,2014-08-08,On-Time,154.68,Speedy Express,56,Gnocchi di nonna Alice,Grains & Cereals,38.0,20,0.0,760,Mère Paillarde,Canada
10618,2014-08-01,2014-09-12,2014-08-08,On-Time,154.68,Speedy Express,6,Grandma's Boysenberry Spread,Condiments,25.0,70,0.0,1750,Mère Paillarde,Canada
10619,2014-08-04,2014-09-01,2014-08-07,On-Time,91.05,Federal Shipping,21,Sir Rodney's Scones,Confections,10.0,42,0.0,420,Mère Paillarde,Canada
10619,2014-08-04,2014-09-01,2014-08-07,On-Time,91.05,Federal Shipping,22,Gustaf's Knackebröd,Grains & Cereals,21.0,40,0.0,840,Mère Paillarde,Canada
10724,2014-10-30,2014-12-11,2014-11-05,On-Time,57.75,United Package,10,Ikura,Seafood,31.0,16,0.0,496,Mère Paillarde,Canada
10724,2014-10-30,2014-12-11,2014-11-05,On-Time,57.75,United Package,61,Sirop d'érable,Condiments,28.5,5,0.0,142.5,Mère Paillarde,Canada
10517,2014-04-24,2014-05-22,2014-04-29,On-Time,32.07,Federal Shipping,70,Outback Lager,Beverages,15.0,6,0.0,90,North/South,UK
10517,2014-04-24,2014-05-22,2014-04-29,On-Time,32.07,Federal Shipping,59,Raclette Courdavault,Dairy Products,55.0,4,0.0,220,North/South,UK
10517,2014-04-24,2014-05-22,2014-04-29,On-Time,32.07,Federal Shipping,52,Filo Mix,Grains & Cereals,7.0,6,0.0,42,North/South,UK
10752,2014-11-24,2014-12-22,2014-11-28,On-Time,1.39,Federal Shipping,69,Gudbrandsdalsost,Dairy Products,36.0,3,0.0,108,North/South,UK
10752,2014-11-24,2014-12-22,2014-11-28,On-Time,1.39,Federal Shipping,1,Chai,Beverages,18.0,8,0.0,144,North/South,UK
11057,2015-04-29,2015-05-27,2015-05-01,On-Time,4.13,Federal Shipping,70,Outback Lager,Beverages,15.0,3,0.0,45,North/South,UK
10409,2014-01-09,2014-02-06,2014-01-14,On-Time,29.83,Speedy Express,14,Tofu,Produce,18.6,12,0.0,223.2,Océano Atlántico Ltda.,Argentina
10409,2014-01-09,2014-02-06,2014-01-14,On-Time,29.83,Speedy Express,21,Sir Rodney's Scones,Confections,8.0,12,0.0,96,Océano Atlántico Ltda.,Argentina
10531,2014-05-08,2014-06-05,2014-05-19,On-Time,8.12,Speedy Express,59,Raclette Courdavault,Dairy Products,55.0,2,0.0,110,Océano Atlántico Ltda.,Argentina
10898,2015-02-20,2015-03-20,2015-03-06,On-Time,1.27,United Package,13,Konbu,Seafood,6.0,5,0.0,30,Océano Atlántico Ltda.,Argentina
10958,2015-03-18,2015-04-15,2015-03-27,On-Time,49.56,United Package,5,Chef Anton's Gumbo Mix,Condiments,21.35,20,0.0,427,Océano Atlántico Ltda.,Argentina
10958,2015-03-18,2015-04-15,2015-03-27,On-Time,49.56,United Package,7,Uncle Bob's Organic Dried Pears,Produce,30.0,6,0.0,180,Océano Atlántico Ltda.,Argentina
10958,2015-03-18,2015-04-15,2015-03-27,On-Time,49.56,United Package,72,Mozzarella di Giovanni,Dairy Products,34.8,5,0.0,174,Océano Atlántico Ltda.,Argentina
10986,2015-03-30,2015-04-27,2015-04-21,On-Time,217.86,United Package,77,Original Frankfurter Grüne Soße,Condiments,13.0,15,0.0,195,Océano Atlántico Ltda.,Argentina
10986,2015-03-30,2015-04-27,2015-04-21,On-Time,217.86,United Package,11,Queso Cabrales,Dairy Products,21.0,30,0.0,630,Océano Atlántico Ltda.,Argentina
10986,2015-03-30,2015-04-27,2015-04-21,On-Time,217.86,United Package,20,Sir Rodney's Marmalade,Confections,81.0,15,0.0,1215,Océano Atlántico Ltda.,Argentina
10986,2015-03-30,2015-04-27,2015-04-21,On-Time,217.86,United Package,76,Lakkaliköri,Beverages,18.0,10,0.0,180,Océano Atlántico Ltda.,Argentina
10305,2013-09-13,2013-10-11,2013-10-09,On-Time,257.62,Federal Shipping,39,Chartreuse verte,Beverages,14.4,30,0.1,388.8,Old World Delicatessen,USA
10305,2013-09-13,2013-10-11,2013-10-09,On-Time,257.62,Federal Shipping,18,Carnarvon Tigers,Seafood,50.0,25,0.1,1125,Old World Delicatessen,USA
10305,2013-09-13,2013-10-11,2013-10-09,On-Time,257.62,Federal Shipping,29,Thüringer Rostbratwurst,Meat & Poultry,99.0,25,0.1,2227.5,Old World Delicatessen,USA
10338,2013-10-25,2013-11-22,2013-10-29,On-Time,84.21,Federal Shipping,30,Nord-Ost Matjeshering,Seafood,20.7,15,0.0,310.5,Old World Delicatessen,USA
10338,2013-10-25,2013-11-22,2013-10-29,On-Time,84.21,Federal Shipping,17,Alice Mutton,Meat & Poultry,31.2,20,0.0,624,Old World Delicatessen,USA
10441,2014-02-10,2014-03-24,2014-03-14,On-Time,73.02,United Package,27,Schoggi Schokolade,Confections,35.1,50,0.0,1755,Old World Delicatessen,USA
10594,2014-07-09,2014-08-06,2014-07-16,On-Time,5.24,United Package,52,Filo Mix,Grains & Cereals,7.0,24,0.0,168,Old World Delicatessen,USA
10594,2014-07-09,2014-08-06,2014-07-16,On-Time,5.24,United Package,58,Escargots de Bourgogne,Seafood,13.25,30,0.0,397.5,Old World Delicatessen,USA
10680,2014-09-24,2014-10-22,2014-09-26,On-Time,26.61,Speedy Express,31,Gorgonzola Telino,Dairy Products,12.5,20,0.25,187.5,Old World Delicatessen,USA
10680,2014-09-24,2014-10-22,2014-09-26,On-Time,26.61,Speedy Express,42,Singaporean Hokkien Fried Mee,Grains & Cereals,14.0,40,0.25,420,Old World Delicatessen,USA
10680,2014-09-24,2014-10-22,2014-09-26,On-Time,26.61,Speedy Express,16,Pavlova,Confections,17.45,50,0.25,654.38,Old World Delicatessen,USA
10706,2014-10-16,2014-11-13,2014-10-21,On-Time,135.63,Federal Shipping,16,Pavlova,Confections,17.45,20,0.0,349,Old World Delicatessen,USA
10706,2014-10-16,2014-11-13,2014-10-21,On-Time,135.63,Federal Shipping,59,Raclette Courdavault,Dairy Products,55.0,8,0.0,440,Old World Delicatessen,USA
10706,2014-10-16,2014-11-13,2014-10-21,On-Time,135.63,Federal Shipping,43,Ipoh Coffee,Beverages,46.0,24,0.0,1104,Old World Delicatessen,USA
10808,2015-01-01,2015-01-29,2015-01-09,On-Time,45.53,Federal Shipping,76,Lakkaliköri,Beverages,18.0,50,0.15,765,Old World Delicatessen,USA
10808,2015-01-01,2015-01-29,2015-01-09,On-Time,45.53,Federal Shipping,56,Gnocchi di nonna Alice,Grains & Cereals,38.0,20,0.15,646,Old World Delicatessen,USA
10855,2015-01-27,2015-02-24,2015-02-04,On-Time,170.97,Speedy Express,56,Gnocchi di nonna Alice,Grains & Cereals,38.0,24,0.0,912,Old World Delicatessen,USA
10855,2015-01-27,2015-02-24,2015-02-04,On-Time,170.97,Speedy Express,31,Gorgonzola Telino,Dairy Products,12.5,14,0.0,175,Old World Delicatessen,USA
10855,2015-01-27,2015-02-24,2015-02-04,On-Time,170.97,Speedy Express,65,Louisiana Fiery Hot Pepper Sauce,Condiments,21.05,15,0.15,268.39,Old World Delicatessen,USA
10855,2015-01-27,2015-02-24,2015-02-04,On-Time,170.97,Speedy Express,16,Pavlova,Confections,17.45,50,0.0,872.5,Old World Delicatessen,USA
10965,2015-03-20,2015-04-17,2015-03-30,On-Time,144.38,Federal Shipping,51,Manjimup Dried Apples,Produce,53.0,16,0.0,848,Old World Delicatessen,USA
11034,2015-04-20,2015-06-01,2015-04-27,On-Time,40.32,Speedy Express,21,Sir Rodney's Scones,Confections,10.0,15,0.1,135,Old World Delicatessen,USA
11034,2015-04-20,2015-06-01,2015-04-27,On-Time,40.32,Speedy Express,61,Sirop d'érable,Condiments,28.5,6,0.0,171,Old World Delicatessen,USA
11034,2015-04-20,2015-06-01,2015-04-27,On-Time,40.32,Speedy Express,44,Gula Malacca,Condiments,19.45,12,0.0,233.4,Old World Delicatessen,USA
10260,2013-07-19,2013-08-16,2013-07-29,On-Time,55.09,Speedy Express,57,Ravioli Angelo,Grains & Cereals,15.6,50,0.0,780,Ottilies Käseladen,Germany
10260,2013-07-19,2013-08-16,2013-07-29,On-Time,55.09,Speedy Express,62,Tarte au sucre,Confections,39.4,15,0.25,443.25,Ottilies Käseladen,Germany
10260,2013-07-19,2013-08-16,2013-07-29,On-Time,55.09,Speedy Express,70,Outback Lager,Beverages,12.0,21,0.25,189,Ottilies Käseladen,Germany
